date,phy_name,id_phy,id_site,id,value,unit,moygliss24
2024-06-15 18:00:00,PM10,24,CONTE2,FDCOT2,15.0,microg/m3,12.937500000000002
2024-06-15 19:00:00,PM10,24,CONTE2,FDCOT2,14.4,microg/m3,13.054166666666667
2024-06-15 20:00:00,PM10,24,CONTE2,FDCOT2,12.7,microg/m3,13.054166666666667
2024-06-15 21:00:00,PM10,24,CONTE2,FDCOT2,8.0,microg/m3,12.875
2024-06-15 22:00:00,PM10,24,CONTE2,FDCOT2,10.5,microg/m3,12.875
2024-06-15 23:00:00,PM10,24,CONTE2,FDCOT2,10.9,microg/m3,12.945833333333333
2024-06-16 00:00:00,PM10,24,CONTE2,FDCOT2,11.5,microg/m3,13.0625
2024-06-16 01:00:00,PM10,24,CONTE2,FDCOT2,11.6,microg/m3,13.170833333333334
2024-06-16 02:00:00,PM10,24,CONTE2,FDCOT2,10.4,microg/m3,13.258333333333333
2024-06-16 03:00:00,PM10,24,CONTE2,FDCOT2,7.2,microg/m3,13.079166666666666
2024-06-16 04:00:00,PM10,24,CONTE2,FDCOT2,8.3,microg/m3,12.9375
2024-06-16 05:00:00,PM10,24,CONTE2,FDCOT2,10.3,microg/m3,12.9375
2024-06-16 06:00:00,PM10,24,CONTE2,FDCOT2,5.8,microg/m3,12.645833333333334
2024-06-16 07:00:00,PM10,24,CONTE2,FDCOT2,8.1,microg/m3,12.325000000000001
2024-06-16 08:00:00,PM10,24,CONTE2,FDCOT2,12.4,microg/m3,12.070833333333333
2024-06-16 09:00:00,PM10,24,CONTE2,FDCOT2,14.0,microg/m3,11.970833333333333
2024-06-16 10:00:00,PM10,24,CONTE2,FDCOT2,14.5,microg/m3,12.0
2024-06-16 11:00:00,PM10,24,CONTE2,FDCOT2,17.1,microg/m3,12.070833333333335
2024-06-16 12:00:00,PM10,24,CONTE2,FDCOT2,17.3,microg/m3,12.187500000000002
2024-06-16 13:00:00,PM10,24,CONTE2,FDCOT2,12.6,microg/m3,12.108333333333336
2024-06-16 14:00:00,PM10,24,CONTE2,FDCOT2,17.4,microg/m3,12.250000000000002
2024-06-16 15:00:00,PM10,24,CONTE2,FDCOT2,14.7,microg/m3,12.308333333333335
2024-06-16 16:00:00,PM10,24,CONTE2,FDCOT2,16.4,microg/m3,12.424999999999999
2024-06-16 17:00:00,PM10,24,CONTE2,FDCOT2,16.5,microg/m3,12.399999999999999
2024-06-16 18:00:00,PM10,24,CONTE2,FDCOT2,13.2,microg/m3,12.324999999999998
2024-06-16 19:00:00,PM10,24,CONTE2,FDCOT2,20.9,microg/m3,12.595833333333331
2024-06-16 20:00:00,PM10,24,CONTE2,FDCOT2,25.9,microg/m3,13.14583333333333
2024-06-16 21:00:00,PM10,24,CONTE2,FDCOT2,20.0,microg/m3,13.64583333333333
2024-06-16 22:00:00,PM10,24,CONTE2,FDCOT2,11.7,microg/m3,13.695833333333331
2024-06-16 23:00:00,PM10,24,CONTE2,FDCOT2,9.5,microg/m3,13.637499999999998
2024-06-17 00:00:00,PM10,24,CONTE2,FDCOT2,10.8,microg/m3,13.608333333333333
2024-06-17 01:00:00,PM10,24,CONTE2,FDCOT2,10.4,microg/m3,13.55833333333333
2024-06-17 02:00:00,PM10,24,CONTE2,FDCOT2,11.0,microg/m3,13.58333333333333
2024-06-17 03:00:00,PM10,24,CONTE2,FDCOT2,10.2,microg/m3,13.70833333333333
2024-06-17 04:00:00,PM10,24,CONTE2,FDCOT2,12.9,microg/m3,13.899999999999997
2024-06-17 05:00:00,PM10,24,CONTE2,FDCOT2,10.5,microg/m3,13.90833333333333
2024-06-17 06:00:00,PM10,24,CONTE2,FDCOT2,8.9,microg/m3,14.037499999999994
2024-06-17 07:00:00,PM10,24,CONTE2,FDCOT2,12.9,microg/m3,14.237499999999992
2024-06-17 08:00:00,PM10,24,CONTE2,FDCOT2,18.6,microg/m3,14.495833333333328
2024-06-17 09:00:00,PM10,24,CONTE2,FDCOT2,21.9,microg/m3,14.824999999999994
2024-06-17 10:00:00,PM10,24,CONTE2,FDCOT2,20.9,microg/m3,15.09166666666666
2024-06-17 11:00:00,PM10,24,CONTE2,FDCOT2,19.7,microg/m3,15.19999999999999
2024-06-17 12:00:00,PM10,24,CONTE2,FDCOT2,16.9,microg/m3,15.183333333333323
2024-06-17 13:00:00,PM10,24,CONTE2,FDCOT2,18.6,microg/m3,15.433333333333323
2024-06-17 14:00:00,PM10,24,CONTE2,FDCOT2,17.2,microg/m3,15.42499999999999
2024-06-17 15:00:00,PM10,24,CONTE2,FDCOT2,16.1,microg/m3,15.483333333333325
2024-06-17 16:00:00,PM10,24,CONTE2,FDCOT2,15.8,microg/m3,15.458333333333327
2024-06-17 17:00:00,PM10,24,CONTE2,FDCOT2,19.1,microg/m3,15.566666666666661
2024-06-17 18:00:00,PM10,24,CONTE2,FDCOT2,18.5,microg/m3,15.787499999999994
2024-06-17 19:00:00,PM10,24,CONTE2,FDCOT2,17.1,microg/m3,15.629166666666663
2024-06-17 20:00:00,PM10,24,CONTE2,FDCOT2,13.8,microg/m3,15.124999999999998
2024-06-17 21:00:00,PM10,24,CONTE2,FDCOT2,14.7,microg/m3,14.904166666666663
2024-06-17 22:00:00,PM10,24,CONTE2,FDCOT2,13.8,microg/m3,14.991666666666665
2024-06-17 23:00:00,PM10,24,CONTE2,FDCOT2,12.9,microg/m3,15.133333333333331
2024-06-18 00:00:00,PM10,24,CONTE2,FDCOT2,10.1,microg/m3,15.104166666666664
2024-06-18 01:00:00,PM10,24,CONTE2,FDCOT2,10.9,microg/m3,15.124999999999998
2024-06-18 02:00:00,PM10,24,CONTE2,FDCOT2,9.3,microg/m3,15.054166666666665
2024-06-18 03:00:00,PM10,24,CONTE2,FDCOT2,11.9,microg/m3,15.124999999999998
2024-06-18 04:00:00,PM10,24,CONTE2,FDCOT2,10.9,microg/m3,15.041666666666664
2024-06-18 05:00:00,PM10,24,CONTE2,FDCOT2,11.6,microg/m3,15.087499999999999
2024-06-18 06:00:00,PM10,24,CONTE2,FDCOT2,21.4,microg/m3,15.608333333333333
2024-06-18 07:00:00,PM10,24,CONTE2,FDCOT2,18.6,microg/m3,15.845833333333333
2024-06-18 08:00:00,PM10,24,CONTE2,FDCOT2,22.6,microg/m3,16.0125
2024-06-18 09:00:00,PM10,24,CONTE2,FDCOT2,23.8,microg/m3,16.09166666666667
2024-06-18 10:00:00,PM10,24,CONTE2,FDCOT2,,microg/m3,15.882608695652177
2024-06-18 11:00:00,PM10,24,CONTE2,FDCOT2,,microg/m3,15.709090909090913
2024-06-18 12:00:00,PM10,24,CONTE2,FDCOT2,,microg/m3,15.652380952380957
2024-06-18 13:00:00,PM10,24,CONTE2,FDCOT2,,microg/m3,15.505000000000004
2024-06-18 14:00:00,PM10,24,CONTE2,FDCOT2,,microg/m3,15.415789473684216
2024-06-18 15:00:00,PM10,24,CONTE2,FDCOT2,,microg/m3,15.377777777777782
2024-06-18 16:00:00,PM10,24,CONTE2,FDCOT2,,microg/m3,15.352941176470592
2024-06-18 17:00:00,PM10,24,CONTE2,FDCOT2,,microg/m3,15.118750000000004
2024-06-18 18:00:00,PM10,24,CONTE2,FDCOT2,,microg/m3,14.893333333333338
2024-06-18 19:00:00,PM10,24,CONTE2,FDCOT2,,microg/m3,14.735714285714291
2024-06-18 20:00:00,PM10,24,CONTE2,FDCOT2,,microg/m3,14.807692307692312
2024-06-18 21:00:00,PM10,24,CONTE2,FDCOT2,,microg/m3,14.816666666666672
2024-06-18 22:00:00,PM10,24,CONTE2,FDCOT2,,microg/m3,
2024-06-18 23:00:00,PM10,24,CONTE2,FDCOT2,,microg/m3,
2024-06-13 01:00:00,PM10FNV,N1,CONTE2,FSCOT2,8.7,microg/m3,
2024-06-13 02:00:00,PM10FNV,N1,CONTE2,FSCOT2,9.1,microg/m3,
2024-06-13 03:00:00,PM10FNV,N1,CONTE2,FSCOT2,8.3,microg/m3,
2024-06-13 04:00:00,PM10FNV,N1,CONTE2,FSCOT2,8.3,microg/m3,
2024-06-13 05:00:00,PM10FNV,N1,CONTE2,FSCOT2,9.3,microg/m3,
2024-06-13 06:00:00,PM10FNV,N1,CONTE2,FSCOT2,14.3,microg/m3,
2024-06-13 07:00:00,PM10FNV,N1,CONTE2,FSCOT2,16.9,microg/m3,
2024-06-13 08:00:00,PM10FNV,N1,CONTE2,FSCOT2,17.7,microg/m3,
2024-06-13 09:00:00,PM10FNV,N1,CONTE2,FSCOT2,17.2,microg/m3,
2024-06-13 10:00:00,PM10FNV,N1,CONTE2,FSCOT2,15.3,microg/m3,
2024-06-13 11:00:00,PM10FNV,N1,CONTE2,FSCOT2,12.9,microg/m3,
2024-06-13 12:00:00,PM10FNV,N1,CONTE2,FSCOT2,15.0,microg/m3,12.750000000000005
